2025-07-27 22:14:15,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:16,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:17,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:18,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:19,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:20,alert,3,Drowsiness Detected
2025-07-27 22:14:21,alert,3,Drowsiness Detected
2025-07-27 22:14:21,alert,3,Drowsiness Detected
2025-07-27 22:14:21,alert,3,Drowsiness Detected
2025-07-27 22:14:21,alert,3,Drowsiness Detected
2025-07-27 22:14:21,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:22,alert,3,Drowsiness Detected
2025-07-27 22:14:23,alert,3,Drowsiness Detected
2025-07-27 22:14:23,alert,3,Drowsiness Detected
2025-07-27 22:14:23,alert,3,Drowsiness Detected
2025-07-27 22:14:23,alert,3,Drowsiness Detected
2025-07-27 22:14:23,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:24,alert,3,Drowsiness Detected
2025-07-27 22:14:25,alert,3,Drowsiness Detected
2025-07-27 22:14:25,alert,3,Drowsiness Detected
2025-07-27 22:14:25,alert,3,Drowsiness Detected
2025-07-27 22:14:28,warning,1,Warning
2025-07-27 22:14:28,warning,2,Warning
2025-07-27 22:14:28,warning,3,Warning
2025-07-27 22:14:28,alert,3,Drowsiness Detected
2025-07-27 22:14:28,alert,3,Drowsiness Detected
2025-07-27 22:14:28,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:29,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:30,alert,3,Drowsiness Detected
2025-07-27 22:14:31,alert,3,Drowsiness Detected
2025-07-27 22:14:31,alert,3,Drowsiness Detected
2025-07-27 22:14:31,alert,3,Drowsiness Detected
2025-07-27 22:14:31,alert,3,Drowsiness Detected
2025-07-27 22:14:45,warning,1,Warning
2025-07-27 22:14:45,warning,2,Warning
2025-07-27 22:14:45,warning,3,Warning
2025-07-27 22:14:45,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:46,alert,3,Drowsiness Detected
2025-07-27 22:14:47,alert,3,Drowsiness Detected
2025-07-27 22:14:47,alert,3,Drowsiness Detected
2025-07-27 22:14:47,alert,3,Drowsiness Detected
2025-07-27 22:14:47,alert,3,Drowsiness Detected
2025-07-27 22:14:52,warning,1,Warning
2025-07-27 22:14:53,warning,2,Warning
2025-07-27 22:14:53,warning,3,Warning
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:53,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:54,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
2025-07-27 22:14:55,alert,3,Drowsiness Detected
